Sentence;Expected Annotations;Predicted Annotations;Precision;Recall;F1 Score
"Nude Heracles Farnese standing left, leaning on club with right hand set on rock, left hand on hip; lion skin over club.";[('Heracles', 'PERSON', 'resting_on', 'club', 'OBJECT'), ('Heracles', 'PERSON', 'resting_on', 'rock', 'OBJECT')];[('Heracles', 'PERSON', 'resting_on', 'club', 'OBJECT')];1.0;0.5;0.6666666666666666
Homonoia standing facing, head left, wearing kalathos and long garment, holding patera with bread in right hand over lighted and garland altar and cornucopia in left arm. Ground line. Border of dots.;[('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT')];[('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT')];1.0;1.0;1.0
"Cybele throne left, wearing kalathos and long garment, holding patera in outstretched right hand, left armresting_on on tympanon; at her foot, two lion seated_on, left. Ground line. Border of dots.";[('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];[('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];1.0;1.0;1.0
Athena receiving shield.;[('Athena', 'PERSON', 'receiving', 'shield', 'OBJECT')];[('Athena', 'PERSON', 'receiving', 'shield', 'OBJECT')];1.0;1.0;1.0
"Nike standing left, wearing double chiton; holding wreath and branch.";[('Nike', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Nike', 'PERSON', 'wearing', 'palm branch', 'OBJECT')];[('Nike', 'PERSON', 'holding', 'wreath', 'OBJECT'), ('Nike', 'PERSON', 'holding', 'branch', 'OBJECT')];0.0;0.0;0.0
Poseidon seated_on right on rock, naked to waist, holding fish, right, in outstretched right hand and trident in left arm over his shoulder.;[('Poseidon', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('Poseidon', 'PERSON', 'holding', 'fish', 'ANIMAL'), ('Poseidon', 'PERSON', 'holding', 'trident', 'OBJECT')];[];0.0;0.0;0.0
Nude Eros in attitude of Thanatos standing right, legs crossed, resting on torch set on garland altar.;[('Eros', 'PERSON', 'resting_on', 'torch', 'OBJECT')];[('Eros', 'PERSON', 'resting_on', 'altar', 'OBJECT')];0.0;0.0;0.0
"Wreath bust of bearded Geta, right, wearing scale cuirass and paludamentum; on back gorgoneion. Border of dots.";[('Geta', 'PERSON', 'wearing', 'scale', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Geta', 'PERSON', 'wearing', 'scale cuirass', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];0.5;0.3333333333333333;0.4
Emperor Caracalla in military attire standing facing, head left, wearing cuirass, fluttering paludamentum and boot, holding patera in outstretched right hand over lighted and garland altar, leftresting_on on scepter. Ground line. Border of dots.;[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'patera', 'OBJECT')];[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'patera', 'OBJECT')];1.0;1.0;1.0
"Apollo seated_on left on omphalos, holding bow in right hand; above lion's head right; monogram to outer right.";[('Apollo', 'PERSON', 'seated_on', 'omphalos', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'bow', 'OBJECT')];[('Apollo', 'PERSON', 'seated_on', 'omphalos', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'bow', 'OBJECT')];1.0;1.0;1.0
Dionysus standing facing, head left, holding cantharus in right hand and thyrsus in left hand.;[('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];[('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT')];1.0;1.0;1.0
"Athena standing facing, head left, wearing long garment and helmet, holding patera in outstretched right hand and spear in left arm; at her foot, shield placed on ground.";[('Athena', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT')];[('Athena', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT')];1.0;1.0;1.0
Nude Hermes standing left, wearing petasus, holding purse and caduceus.;[('Hermes', 'PERSON', 'wearing', 'petasus', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'purse', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'caduceus', 'OBJECT')];[('Hermes', 'PERSON', 'wearing', 'petasus', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'purse', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'caduceus', 'OBJECT')];1.0;1.0;1.0
Nike wearing boot.;[('Nike', 'PERSON', 'wearing', 'boot', 'OBJECT')];[('Nike', 'PERSON', 'wearing', 'boot', 'OBJECT')];1.0;1.0;1.0
"River-god and city goddess; to left, river-god resting_on right, holding reed andresting_on on water urn; behind him, reed; to right, city goddess standing left, wearing kalathos, holding patera and corn.";[('river-god', 'PERSON', 'holding', 'reed', 'PLANT'), ('river-god', 'PERSON', 'resting_on', 'water urn', 'OBJECT'), ('city goddess', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'patera', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'corn', 'PLANT')];[('city goddess', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'patera', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'corn', 'PLANT')];1.0;0.6;0.7499999999999999
Radiate bust of Gallienus, right, seen from behind, wearing cuirass and paludamentum.;[('Gallienus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Gallienus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Gallienus', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Gallienus', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
"Nude Apollo standing right, holding bow in left hand; at his foot, right, stump of tree entwined by serpent; left, drapery set on quiver.";[('Apollo', 'PERSON', 'holding', 'bow', 'OBJECT')];[('Apollo', 'PERSON', 'holding', 'bow', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'drapery', 'OBJECT')];0.5;1.0;0.6666666666666666
"Banquet scene; man figure resting_on left on kline, placing his right hand on the left shoulder of a woman figure seated_on to right on the left edge of the kline, which has a three-legged table under it to right and two ornated legs to left, right leg with a twisted band around; in the left background, a tree upon which hangs a cuirass and beneath which man stands facing, head right, in short chiton placing his right hand on amphora to left; in the right background, forepart of a horse advancing left, lifting left hoof; in upper central field, shield.";[('figure', 'PERSON', 'resting_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT')];[('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT'), ('figure', 'PERSON', 'seated_on', 'kline', 'OBJECT')];1.0;0.5;0.6666666666666666
Demeter seated_on left on altar, holding corn and torch.;[('Demeter', 'PERSON', 'seated_on', 'altar', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'torch', 'OBJECT')];[('Demeter', 'PERSON', 'seated_on', 'altar', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'holding', 'torch', 'OBJECT')];1.0;1.0;1.0
"Athena standing right, wearing helmet and chiton, in left arm spear and shield; with the right handholding a tree entwined by serpent. Border of dots.";[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'tree', 'PLANT')];[('Athena', 'PERSON', 'wearing', 'helmet', 'OBJECT'), ('Athena', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Athena', 'PERSON', 'holding', 'tree', 'PLANT')];1.0;1.0;1.0
Apollo seated_on left, holding laurel branch and lyre.;[('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'lyre', 'OBJECT')];[('Apollo', 'PERSON', 'holding', 'laurel branch', 'OBJECT'), ('Apollo', 'PERSON', 'holding', 'lyre', 'OBJECT')];1.0;1.0;1.0
"River-god and city goddess; to left, river-god resting_on right, resting right arm on water urn, holding reed in left hand; to right, city goddess standing facing, head left, wearing long garment and kalathos, holding cantharus in right hand and two corn in left hand.";[('city goddess', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('city goddess', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'corn', 'PLANT')];[('city goddess', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('city goddess', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('city goddess', 'PERSON', 'holding', 'corn', 'PLANT')];1.0;1.0;1.0
"Tyche seated_on left on rock, wearing calathus, holding corn in right hand; at her foot, swimming river-god.";[('Tyche', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT')];[('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT')];0.5;0.5;0.5
Artemis Tauropolos advancing right, wearing a short chiton, fluttering cloak and boot, holding short torch in each hand. Ground line. Border of dots.;[('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'cloak', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'torch', 'OBJECT')];[('Artemis', 'PERSON', 'wearing', 'chiton', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'cloak', 'OBJECT'), ('Artemis', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Artemis', 'PERSON', 'holding', 'torch', 'OBJECT')];1.0;1.0;1.0
Wreath bust of Caracalla, left, wearing cuirass and paludamentum, holding spear pointed forwards and shield.;[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'shield', 'OBJECT')];[('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'spear', 'OBJECT'), ('Caracalla', 'PERSON', 'holding', 'shield', 'OBJECT')];1.0;1.0;1.0
"Tower Tyche seated_on left on rock, head right, holding corn in right hand, leftresting_on on rock; to right, behind her, cornucopia; to left, at foot, river-god swimming left. Border of dots.";[('Tyche', 'PERSON', 'seated_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT'), ('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT')];[('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT'), ('Tyche', 'PERSON', 'holding', 'corn', 'PLANT'), ('Tyche', 'PERSON', 'resting_on', 'rock', 'OBJECT')];1.0;0.6666666666666666;0.8
Empress Faustina Minor as priestess standing facing, head left, holding patera in outstretched right hand over altar and short scepter in left arm.;[('Faustina Minor', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Faustina Minor', 'PERSON', 'holding', 'scepter', 'OBJECT')];[('Faustina Minor', 'PERSON', 'holding', 'patera', 'OBJECT')];1.0;0.5;0.6666666666666666
"Nike standing inseated_on biga, right; holding branch in left hand and reigns with right. Ground line. Border of dots.";[('Nike', 'PERSON', 'standing', 'biga', 'OBJECT'), ('Nike', 'PERSON', 'holding', 'palm branch', 'OBJECT')];[];0.0;0.0;0.0
"Emperor Caracalla receiving the apple of the Hesperides from Heracles; to left, bearded emperor Caracalla in military attire standing facing, head right, wearing cuirass and boot, resting right arm on long scepter; to right, nude Heracles, standing left, holding the apple of the Hesperides in right hand, resting left arm on club; inbetween, lighted and garland altar. Ground line. Border of dots.";[('Caracalla', 'PERSON', 'receiving', 'apple', 'PLANT'), ('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'resting_on', 'scepter', 'OBJECT'), ('Heracles', 'PERSON', 'holding', 'apple', 'PLANT')];[('Caracalla', 'PERSON', 'receiving', 'apple', 'PLANT'), ('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'resting_on', 'scepter', 'OBJECT'), ('Caracalla', 'PERSON', 'receiving', 'apple', 'PLANT'), ('Heracles', 'PERSON', 'holding', 'apple', 'PLANT'), ('Heracles', 'PERSON', 'holding', 'apple', 'PLANT'), ('Caracalla', 'PERSON', 'receiving', 'apple', 'PLANT'), ('Caracalla', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Caracalla', 'PERSON', 'wearing', 'boot', 'OBJECT'), ('Caracalla', 'PERSON', 'resting_on', 'scepter', 'OBJECT'), ('Caracalla', 'PERSON', 'receiving', 'apple', 'PLANT'), ('Heracles', 'PERSON', 'holding', 'apple', 'PLANT'), ('Heracles', 'PERSON', 'holding', 'apple', 'PLANT')];1.0;1.0;1.0
Nude Hermes standing facing, head right, holding uncertain object in raised right hand, resting left arm on column, holding in left arm infant Dionysus, to left, stretching arm towards Hermes.;[('Hermes', 'PERSON', 'holding', 'object', 'OBJECT'), ('Hermes', 'PERSON', 'resting_on', 'column', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'Dionysus', 'PERSON')];[('Hermes', 'PERSON', 'holding', 'object', 'OBJECT'), ('Hermes', 'PERSON', 'resting_on', 'column', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'Dionysus', 'PERSON'), ('Hermes', 'PERSON', 'holding', 'object', 'OBJECT'), ('Hermes', 'PERSON', 'resting_on', 'column', 'OBJECT'), ('Hermes', 'PERSON', 'holding', 'Dionysus', 'PERSON')];1.0;1.0;1.0
"Wreath bust of bearded Geta, right, wearing cuirass and paludamentum; on breastplate gorgoneion. Border of dots.";[('Geta', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];[('Geta', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Geta', 'PERSON', 'wearing', 'paludamentum', 'OBJECT')];1.0;1.0;1.0
Confronted bust of Philippus Arabs, right, wearing laurel wreath, cuirass and paludamentum, and of Otacilia Severa Severa, left, wearing stefane and drapery.;[('Philippus Arabs', 'PERSON', 'wearing', 'laurel wreath', 'OBJECT'), ('Philippus Arabs', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Philippus Arabs', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Otacilia Severa', 'PERSON', 'wearing', 'stefane', 'OBJECT'), ('Otacilia Severa', 'PERSON', 'wearing', 'drapery', 'OBJECT')];[('Philippus Arabs', 'PERSON', 'wearing', 'laurel wreath', 'OBJECT'), ('Philippus Arabs', 'PERSON', 'wearing', 'cuirass', 'OBJECT'), ('Philippus Arabs', 'PERSON', 'wearing', 'paludamentum', 'OBJECT'), ('Otacilia Severa', 'PERSON', 'wearing', 'stefane', 'OBJECT'), ('Otacilia Severa', 'PERSON', 'wearing', 'drapery', 'OBJECT')];1.0;1.0;1.0
Youthful Dionysus standing facing, head left, holding cantharus in right hand over panther, seated_on left, head right, and long thyrsus in left arm.;[('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT')];[('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT')];1.0;1.0;1.0
"Cybele throne left, wearing kalathos and long garment, holding patera in outstretched right hand, left armresting_on on tympanon; at her foot, lion seated_on, right. Ground line. Border of dots.";[('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];[('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'wearing', 'garment', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'tympanon', 'OBJECT')];1.0;1.0;1.0
"Athena Nikephoros throne left, holding Nike in outstretched right hand; left armresting_on on shield with lion's head behind; in background, transverse spear; in inner left field, lion forepart, left.";[('Athena', 'PERSON', 'holding', 'Nike', 'PERSON'), ('Athena', 'PERSON', 'resting_on', 'shield', 'OBJECT')];[('Athena', 'PERSON', 'holding', 'Nike', 'PERSON'), ('Athena', 'PERSON', 'resting_on', 'shield', 'OBJECT')];1.0;1.0;1.0
"Cybele resting_on left on lion prancing right, wearing kalathos, holding tympanon in right hand, leftresting_on on scepter; to right in background, Corybant with helmet dancing, holding a shield in raised right hand and a short lit torch in left arm. Ground line. Border of dots.";[('Cybele', 'PERSON', 'resting_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'scepter', 'OBJECT')];[('Cybele', 'PERSON', 'resting_on', 'lion', 'ANIMAL'), ('Cybele', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Cybele', 'PERSON', 'holding', 'tympanon', 'OBJECT'), ('Cybele', 'PERSON', 'resting_on', 'scepter', 'OBJECT')];1.0;1.0;1.0
Ares holding sword.;[('Ares', 'PERSON', 'holding', 'sword', 'OBJECT')];[('Ares', 'PERSON', 'holding', 'sword', 'OBJECT')];1.0;1.0;1.0
"Athena Nikephoros throne left, holding Nike, standing left, and spear; shieldresting_on on throne in the back.";[('Athena', 'PERSON', 'holding', 'Nike', 'PERSON'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT')];[('Athena', 'PERSON', 'holding', 'Nike', 'PERSON'), ('Athena', 'PERSON', 'holding', 'spear', 'OBJECT')];1.0;1.0;1.0
"Demeter and Homonoia; inbetween, altar; to left, Demeter standing right, holding corn in left hand, at her foot, cista mystica; to right, Homonoia standing left, wearing kalathos, holding patera and cornucopia.";[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT')];[('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Demeter', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'cornucopia', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'corn', 'PLANT'), ('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT'), ('Demeter', 'PERSON', 'holding', 'corn', 'PLANT'), ('Homonoia', 'PERSON', 'wearing', 'kalathos', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'patera', 'OBJECT'), ('Homonoia', 'PERSON', 'holding', 'cornucopia', 'OBJECT')];0.5;1.0;0.6666666666666666
Domitianresting_on on torch.;[('Domitian', 'PERSON', 'resting_on', 'torch', 'OBJECT')];[];0.0;0.0;0.0
Dionysus seated_on right on panther advancing right, holding long thyrsus in left arm, resting right arm on panther.;[('Dionysus', 'PERSON', 'seated_on', 'panther', 'ANIMAL'), ('Dionysus', 'PERSON', 'holding', 'thyrsus', 'OBJECT'), ('Dionysus', 'PERSON', 'resting_on', 'panther', 'ANIMAL')];[];0.0;0.0;0.0
Nude youthful Dionysus standing left, crossing right over left leg, holding cantharus in right hand over panther, seated_on left, head right, long thyrsus in left arm, resting on column.;[('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT'), ('Dionysus', 'PERSON', 'resting_on', 'column', 'OBJECT')];[('Dionysus', 'PERSON', 'holding', 'cantharus', 'OBJECT')];1.0;0.5;0.6666666666666666
